427452,5,10
31887,5,10
31896,5,10
31908,5,10
384341,5,10
355303,5,10
122468,5,10
92299,5,10
261364,5,10
31978,5,10
261419,5,10
429412,5,10
122478,5,10
398080,5,10
261480,5,10
122498,5,10
122495,5,10
31989,5,10
31968,5,10
426510,5,10
31928,5,10
122517,5,10
392270,5,10
31920,5,10
122525,5,10
429414,5,10
122527,5,10
398155,5,10
31957,5,10
386603,5,10
122528,5,10
31941,5,10
398352,5,10
122539,5,10
122538,5,10
395462,5,10
403971,5,10
428718,5,10
426460,5,10
5032,5,10
5063,5,10
5062,5,10
434499,5,10
434585,5,10
435058,5,10
429242,5,10
89853,5,10
420656,5,10
145720,5,10
403863,5,10
89745,5,10
145737,5,10
427453,5,10
4935,5,10
432718,5,10
4943,5,10
4952,5,10
432286,5,10
353413,5,10
421698,5,10
353302,5,10
78652,5,10
353541,5,10
353069,5,10
147033,5,10
431118,5,10
4826,5,10
420450,5,10
115410,5,10
115407,5,10
401547,5,10
5424,5,10
5411,5,10
4968,5,10
414385,5,10
147292,5,10
381093,5,10
89831,5,10
89763,5,10
89627,5,10
5179,5,10
355028,5,10
421788,5,10
78563,5,10
89768,5,10
399643,5,10
89798,5,10
352080,5,10
432295,5,10
5154,5,10
431613,5,10
418913,5,10
5133,5,10
426461,5,10
4892,5,10
4902,5,10
4893,5,10
89833,5,10
4882,5,10
4906,5,10
4895,5,10
78587,5,10
146097,5,10
398262,5,10
390133,5,10
128442,5,10
393832,5,10
146098,5,10
89691,5,10
128445,5,10
146160,5,10
4909,5,10
5680,5,10
433408,5,10
5666,5,10
352628,5,10
4913,5,10
4927,5,10
128448,5,10
400684,5,10
4912,5,10
78597,5,10
146193,5,10
146213,5,10
146231,5,10
402255,5,10
146201,5,10
401039,5,10
5938,5,10
425817,5,10
78606,5,10
5086,5,10
403854,5,10
431548,5,10
5445,5,10
128367,5,10
78660,5,10
402003,5,10
4858,5,10
4851,5,10
432331,5,10
4857,5,10
4862,5,10
128423,5,10
4864,5,10
89780,5,10
146381,5,10
146393,5,10
351514,5,10
401736,5,10
89748,5,10
146373,5,10
398004,5,10
4849,5,10
4875,5,10
5401,5,10
5406,5,10
5349,5,10
5371,5,10
433913,5,10
426040,5,10
78543,5,10
4707,5,10
431425,5,10
5211,5,10
5225,5,10
5230,5,10
5249,5,10
404258,5,10
5006,5,10
4983,5,10
432319,5,10
5000,5,10
4990,5,10
432500,5,10
4984,5,10
89645,5,10
146824,5,10
404284,5,10
146677,5,10
4973,5,10
5008,5,10
4991,5,10
89855,5,10
146692,5,10
354122,5,10
391688,5,10
89848,5,10
415370,5,10
352674,5,10
89755,5,10
146675,5,10
353545,5,10
400114,5,10
4806,5,10
4818,5,10
146827,5,10
89804,5,10
146841,5,10
89782,5,10
89845,5,10
146839,5,10
4805,5,10
78623,5,10
5104,5,10
5625,5,10
351532,5,10
414569,5,10
89711,5,10
78657,5,10
78656,5,10
425125,5,10
148000,5,10
128415,5,10
147457,5,10
415313,5,10
147297,5,10
78631,5,10
414815,5,10
145815,5,10
78594,5,10
147738,5,10
404351,5,10
147255,5,10
353497,5,10
148003,5,10
90131,5,10
145759,5,10
78698,5,10
89689,5,10
128386,5,10
353477,5,10
146705,5,10
417000,5,10
144466,5,10
145826,5,10
147282,5,10
145909,5,10
146127,5,10
405003,5,10
146199,5,10
78608,5,10
128461,5,10
398078,5,10
420650,5,10
400353,5,10
145779,5,10
145882,5,10
147130,5,10
431817,5,10
399708,5,10
78637,5,10
78583,5,10
400645,5,10
128459,5,10
128431,5,10
78539,5,10
89685,5,10
261507,5,10
200790,5,10
148895,5,10
423132,5,10
149395,5,10
150128,5,10
401317,5,10
145764,5,10
89700,5,10
147028,5,10
147132,5,10
147350,5,10
355664,5,10
401726,5,10
353291,5,10
128447,5,10
146251,5,10
147598,5,10
147791,5,10
403694,5,10
378664,5,10
148404,5,10
146695,5,10
376704,5,10
261297,5,10
421672,5,10
200759,5,10
88037,5,10
420789,5,10
148940,5,10
149037,5,10
149093,5,10
144802,5,10
149147,5,10
90128,5,10
149558,5,10
149857,5,10
423743,5,10
115506,5,10
115566,5,10
115619,5,10
145749,5,10
433224,5,10
145855,5,10
389847,5,10
147015,5,10
405193,5,10
115409,5,10
147169,5,10
421269,5,10
78702,5,10
431802,5,10
355665,5,10
430462,5,10
146010,5,10
145478,5,10
426485,5,10
406144,5,10
423916,5,10
89606,5,10
146210,5,10
147604,5,10
147642,5,10
78663,5,10
353571,5,10
89612,5,10
146397,5,10
146442,5,10
427589,5,10
426125,5,10
148179,5,10
430024,5,10
146776,5,10
89805,5,10
146853,5,10
434223,5,10
261389,5,10
261416,5,10
398089,5,10
261506,5,10
112705,5,10
415334,5,10
200637,5,10
103505,5,10
200717,5,10
200784,5,10
201070,5,10
419303,5,10
201027,5,10
88089,5,10
417915,5,10
89926,5,10
401541,5,10
90008,5,10
148917,5,10
148952,5,10
148968,5,10
149005,5,10
77949,5,10
149069,5,10
415713,5,10
429829,5,10
144665,5,10
144719,5,10
144807,5,10
149123,5,10
149153,5,10
401272,5,10
401986,5,10
149257,5,10
149313,5,10
77920,5,10
149408,5,10
419432,5,10
149603,5,10
149720,5,10
89997,5,10
430223,5,10
150103,5,10
150157,5,10
90023,5,10
150195,5,10
425915,5,10
115517,5,10
352131,5,10
419049,5,10
115581,5,10
115598,5,10
150306,5,10
150338,5,10
145676,5,10
145713,5,10
145745,5,10
145766,5,10
145852,5,10
383200,5,10
147008,5,10
147020,5,10
147032,5,10
415021,5,10
387386,5,10
353454,5,10
380850,5,10
435552,5,10
147261,5,10
147302,5,10
387363,5,10
147381,5,10
147403,5,10
431796,5,10
147424,5,10
147440,5,10
355930,5,10
424902,5,10
145913,5,10
146077,5,10
89697,5,10
89727,5,10
145457,5,10
145501,5,10
415050,5,10
433755,5,10
89616,5,10
351595,5,10
424104,5,10
78590,5,10
78684,5,10
383890,5,10
424903,5,10
434309,5,10
147504,5,10
146239,5,10
145583,5,10
89743,5,10
147632,5,10
147663,5,10
382765,5,10
431234,5,10
78667,5,10
147731,5,10
147741,5,10
147766,5,10
353318,5,10
89638,5,10
146396,5,10
146420,5,10
403795,5,10
351356,5,10
147940,5,10
353713,5,10
426129,5,10
89830,5,10
146554,5,10
146584,5,10
355739,5,10
426252,5,10
78676,5,10
148162,5,10
148237,5,10
404856,5,10
128380,5,10
146814,5,10
146845,5,10
148471,5,10
146917,5,10
376817,5,10
148518,5,10
261265,5,10
261269,5,10
261272,5,10
261275,5,10
261278,5,10
261281,5,10
261284,5,10
261288,5,10
261291,5,10
261294,5,10
261298,5,10
92286,5,10
92289,5,10
92296,5,10
92303,5,10
122475,5,10
261302,5,10
261306,5,10
261309,5,10
261314,5,10
261319,5,10
261323,5,10
261326,5,10
261331,5,10
261335,5,10
261339,5,10
261342,5,10
261346,5,10
261349,5,10
261356,5,10
261359,5,10
261366,5,10
261370,5,10
261373,5,10
261379,5,10
261382,5,10
261385,5,10
261388,5,10
261393,5,10
261396,5,10
261399,5,10
261404,5,10
386617,5,10
420715,5,10
261408,5,10
261411,5,10
261414,5,10
261418,5,10
261422,5,10
261425,5,10
261428,5,10
261431,5,10
261434,5,10
261437,5,10
261440,5,10
261443,5,10
32016,5,10
261445,5,10
261449,5,10
261452,5,10
261457,5,10
261460,5,10
261463,5,10
261466,5,10
261469,5,10
261472,5,10
398079,5,10
398085,5,10
398090,5,10
261478,5,10
261482,5,10
261485,5,10
261488,5,10
261491,5,10
261495,5,10
261498,5,10
261501,5,10
261504,5,10
261510,5,10
261513,5,10
261516,5,10
261519,5,10
261522,5,10
435838,5,10
122521,5,10
92313,5,10
92316,5,10
92319,5,10
92322,5,10
92325,5,10
387516,5,10
394069,5,10
398235,5,10
398238,5,10
398246,5,10
398334,5,10
398153,5,10
421517,5,10
399074,5,10
122536,5,10
398355,5,10
398366,5,10
78475,5,10
88147,5,10
88199,5,10
103530,5,10
112682,5,10
112697,5,10
378680,5,10
390756,5,10
414756,5,10
417981,5,10
421284,5,10
87984,5,10
201733,5,10
201737,5,10
201741,5,10
201745,5,10
201751,5,10
201755,5,10
201758,5,10
201765,5,10
201770,5,10
201773,5,10
201778,5,10
201787,5,10
201791,5,10
201795,5,10
201799,5,10
378716,5,10
112796,5,10
112801,5,10
112815,5,10
112818,5,10
112821,5,10
112824,5,10
112828,5,10
112840,5,10
112845,5,10
200631,5,10
200642,5,10
200655,5,10
378719,5,10
88021,5,10
88163,5,10
88218,5,10
103457,5,10
103487,5,10
103502,5,10
103542,5,10
103605,5,10
103703,5,10
112647,5,10
200669,5,10
200674,5,10
200677,5,10
200680,5,10
200684,5,10
378725,5,10
382157,5,10
418127,5,10
78375,5,10
88056,5,10
88179,5,10
103441,5,10
103492,5,10
103498,5,10
103510,5,10
103526,5,10
103537,5,10
103632,5,10
103670,5,10
103676,5,10
112631,5,10
200685,5,10
200690,5,10
200702,5,10
200705,5,10
200708,5,10
200711,5,10
200830,5,10
378745,5,10
386454,5,10
394232,5,10
112721,5,10
200713,5,10
200721,5,10
200724,5,10
200730,5,10
200734,5,10
200738,5,10
200741,5,10
200748,5,10
200751,5,10
200757,5,10
200762,5,10
200768,5,10
378789,5,10
378795,5,10
389598,5,10
417498,5,10
428473,5,10
112743,5,10
200770,5,10
200773,5,10
200776,5,10
200782,5,10
200786,5,10
200789,5,10
200796,5,10
200802,5,10
387928,5,10
87998,5,10
88092,5,10
103426,5,10
103479,5,10
103486,5,10
103551,5,10
103636,5,10
103662,5,10
200812,5,10
200816,5,10
201676,5,10
201686,5,10
201690,5,10
201693,5,10
201699,5,10
378921,5,10
378925,5,10
378932,5,10
390770,5,10
416628,5,10
417188,5,10
417832,5,10
430454,5,10
88085,5,10
88136,5,10
88212,5,10
103595,5,10
200837,5,10
200841,5,10
200850,5,10
200860,5,10
200863,5,10
200867,5,10
200876,5,10
200882,5,10
200885,5,10
200889,5,10
200894,5,10
200902,5,10
200908,5,10
200913,5,10
200917,5,10
200924,5,10
200927,5,10
200930,5,10
200933,5,10
200936,5,10
200939,5,10
200943,5,10
378814,5,10
378818,5,10
378825,5,10
378831,5,10
390738,5,10
415940,5,10
417109,5,10
417303,5,10
418374,5,10
418670,5,10
419470,5,10
423180,5,10
426156,5,10
430435,5,10
88112,5,10
88215,5,10
103465,5,10
112760,5,10
112767,5,10
112852,5,10
112860,5,10
112874,5,10
112880,5,10
112895,5,10
112901,5,10
200953,5,10
200957,5,10
200962,5,10
200966,5,10
200969,5,10
200974,5,10
200977,5,10
200980,5,10
200983,5,10
200989,5,10
200995,5,10
201001,5,10
201004,5,10
201008,5,10
201011,5,10
201021,5,10
201030,5,10
201035,5,10
201039,5,10
201042,5,10
201047,5,10
201054,5,10
201058,5,10
201066,5,10
201075,5,10
201085,5,10
201089,5,10
201094,5,10
201208,5,10
201355,5,10
201376,5,10
386641,5,10
390778,5,10
392140,5,10
400174,5,10
404148,5,10
404310,5,10
404796,5,10
416379,5,10
417022,5,10
417850,5,10
418625,5,10
419762,5,10
419871,5,10
424031,5,10
426568,5,10
88011,5,10
88125,5,10
88208,5,10
103461,5,10
103523,5,10
201382,5,10
201388,5,10
201394,5,10
201401,5,10
201405,5,10
201408,5,10
378878,5,10
390772,5,10
400058,5,10
419350,5,10
4573,5,10
88009,5,10
201413,5,10
201419,5,10
201423,5,10
201426,5,10
201429,5,10
201434,5,10
201438,5,10
201441,5,10
201447,5,10
201451,5,10
201456,5,10
201459,5,10
201463,5,10
201469,5,10
201474,5,10
201477,5,10
378887,5,10
395349,5,10
425453,5,10
88164,5,10
201480,5,10
201489,5,10
201492,5,10
201495,5,10
201499,5,10
201504,5,10
201512,5,10
201516,5,10
201519,5,10
201527,5,10
201531,5,10
201536,5,10
201540,5,10
201544,5,10
201550,5,10
201554,5,10
378891,5,10
391149,5,10
415183,5,10
416752,5,10
417117,5,10
417330,5,10
417370,5,10
417929,5,10
418248,5,10
418630,5,10
4049,5,10
88135,5,10
88159,5,10
88181,5,10
103444,5,10
103507,5,10
103541,5,10
103573,5,10
103656,5,10
201570,5,10
201588,5,10
201595,5,10
201598,5,10
201602,5,10
201605,5,10
201609,5,10
378900,5,10
381618,5,10
391110,5,10
417967,5,10
78435,5,10
88127,5,10
88180,5,10
88189,5,10
88196,5,10
88203,5,10
103427,5,10
103440,5,10
103490,5,10
103503,5,10
103517,5,10
103589,5,10
103680,5,10
201620,5,10
201630,5,10
201635,5,10
201639,5,10
201649,5,10
201659,5,10
201666,5,10
201670,5,10
201673,5,10
378908,5,10
378912,5,10
378915,5,10
378918,5,10
394752,5,10
417790,5,10
78402,5,10
88084,5,10
88149,5,10
88194,5,10
103452,5,10
103504,5,10
103559,5,10
103619,5,10
103647,5,10
201703,5,10
201717,5,10
201727,5,10
89874,5,10
89898,5,10
89918,5,10
89927,5,10
89968,5,10
89995,5,10
90040,5,10
90116,5,10
148873,5,10
148881,5,10
148887,5,10
148891,5,10
380335,5,10
389811,5,10
402417,5,10
419575,5,10
432822,5,10
89917,5,10
148896,5,10
148900,5,10
148905,5,10
148911,5,10
148915,5,10
148919,5,10
148920,5,10
148924,5,10
148928,5,10
148934,5,10
148939,5,10
148947,5,10
148950,5,10
148958,5,10
148963,5,10
148967,5,10
148972,5,10
148975,5,10
89993,5,10
148984,5,10
148987,5,10
148990,5,10
148993,5,10
148996,5,10
149000,5,10
149003,5,10
149007,5,10
149010,5,10
149015,5,10
149018,5,10
149021,5,10
149026,5,10
149029,5,10
387441,5,10
427719,5,10
89924,5,10
89985,5,10
149032,5,10
149035,5,10
149039,5,10
149047,5,10
149050,5,10
149053,5,10
149056,5,10
149060,5,10
149064,5,10
149070,5,10
149073,5,10
149077,5,10
149082,5,10
149085,5,10
149089,5,10
149094,5,10
149103,5,10
149108,5,10
149111,5,10
149114,5,10
144462,5,10
144465,5,10
144469,5,10
144472,5,10
144475,5,10
144479,5,10
144482,5,10
144485,5,10
144488,5,10
144491,5,10
144494,5,10
144497,5,10
144500,5,10
144503,5,10
144506,5,10
144509,5,10
144512,5,10
144515,5,10
144518,5,10
144521,5,10
144524,5,10
144527,5,10
144530,5,10
144533,5,10
144536,5,10
144539,5,10
144542,5,10
144545,5,10
144548,5,10
144551,5,10
144554,5,10
144557,5,10
144560,5,10
144563,5,10
144566,5,10
144569,5,10
144572,5,10
144576,5,10
144579,5,10
144582,5,10
144585,5,10
144588,5,10
144591,5,10
144594,5,10
144597,5,10
144600,5,10
144603,5,10
144606,5,10
144609,5,10
144612,5,10
144615,5,10
144618,5,10
144621,5,10
144624,5,10
144627,5,10
144631,5,10
144634,5,10
144637,5,10
144640,5,10
144643,5,10
144646,5,10
144649,5,10
144652,5,10
144655,5,10
144658,5,10
144661,5,10
144664,5,10
144668,5,10
144671,5,10
144674,5,10
144677,5,10
144680,5,10
144683,5,10
144686,5,10
144689,5,10
144692,5,10
144695,5,10
144698,5,10
144703,5,10
144706,5,10
144709,5,10
144713,5,10
144716,5,10
144720,5,10
144723,5,10
144726,5,10
144730,5,10
144733,5,10
144736,5,10
144739,5,10
144742,5,10
144745,5,10
144748,5,10
144751,5,10
144754,5,10
144757,5,10
144760,5,10
144763,5,10
144767,5,10
144770,5,10
144773,5,10
144776,5,10
144780,5,10
144783,5,10
144786,5,10
144789,5,10
144792,5,10
144795,5,10
144798,5,10
144803,5,10
144806,5,10
144810,5,10
144813,5,10
144816,5,10
144819,5,10
144822,5,10
144825,5,10
144828,5,10
144831,5,10
144834,5,10
144837,5,10
144840,5,10
144843,5,10
144846,5,10
144849,5,10
144852,5,10
144855,5,10
144858,5,10
144861,5,10
144864,5,10
144867,5,10
144870,5,10
144873,5,10
144876,5,10
144880,5,10
355559,5,10
404504,5,10
89880,5,10
89906,5,10
89941,5,10
89970,5,10
90026,5,10
90069,5,10
90129,5,10
149117,5,10
149122,5,10
149130,5,10
149137,5,10
149142,5,10
149152,5,10
149158,5,10
149170,5,10
149183,5,10
149188,5,10
149192,5,10
149195,5,10
149198,5,10
149205,5,10
149209,5,10
149213,5,10
149217,5,10
149221,5,10
149224,5,10
149227,5,10
149230,5,10
378755,5,10
388879,5,10
401919,5,10
418331,5,10
149231,5,10
149234,5,10
149237,5,10
149240,5,10
149243,5,10
149246,5,10
149249,5,10
149253,5,10
149256,5,10
149260,5,10
149264,5,10
149268,5,10
149272,5,10
149277,5,10
149282,5,10
149285,5,10
149288,5,10
149293,5,10
149297,5,10
149300,5,10
149304,5,10
149308,5,10
149312,5,10
149316,5,10
149319,5,10
149320,5,10
149323,5,10
149326,5,10
149329,5,10
149334,5,10
149337,5,10
149340,5,10
149344,5,10
149349,5,10
149352,5,10
149356,5,10
149359,5,10
149363,5,10
149367,5,10
149370,5,10
149374,5,10
377116,5,10
61122,5,10
77915,5,10
89890,5,10
89947,5,10
89955,5,10
89975,5,10
90038,5,10
90139,5,10
149385,5,10
149391,5,10
149397,5,10
149403,5,10
149411,5,10
149425,5,10
149430,5,10
149436,5,10
149441,5,10
149446,5,10
149451,5,10
149457,5,10
149461,5,10
149465,5,10
149468,5,10
149474,5,10
149478,5,10
149481,5,10
149484,5,10
149490,5,10
149493,5,10
149496,5,10
149499,5,10
149502,5,10
378387,5,10
401404,5,10
405257,5,10
417673,5,10
418132,5,10
425919,5,10
89873,5,10
90054,5,10
149511,5,10
149514,5,10
149520,5,10
149523,5,10
149531,5,10
149535,5,10
149540,5,10
149544,5,10
149552,5,10
149563,5,10
149566,5,10
149570,5,10
149576,5,10
149587,5,10
149590,5,10
149594,5,10
149597,5,10
149601,5,10
388040,5,10
401210,5,10
419835,5,10
89960,5,10
90009,5,10
149609,5,10
149612,5,10
149615,5,10
149618,5,10
149621,5,10
149625,5,10
149628,5,10
149631,5,10
149635,5,10
149638,5,10
149642,5,10
149645,5,10
149648,5,10
149651,5,10
149654,5,10
149657,5,10
149660,5,10
149663,5,10
149666,5,10
149669,5,10
149672,5,10
149677,5,10
149681,5,10
400370,5,10
90057,5,10
149686,5,10
149691,5,10
149694,5,10
149698,5,10
149703,5,10
149706,5,10
149709,5,10
149712,5,10
149717,5,10
149722,5,10
149725,5,10
149730,5,10
149733,5,10
149736,5,10
149740,5,10
